com.samsung.shealth.tracker.pedometer_step_count,6200039,2,,,,,,,,,,,,,,,
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
60000,4,0,112,41:00.0,,,55:40.4,55:40.4,112,1.4323335,85.94,4.47,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,6fd0b203-2726-4972-8b86-f18c823db7b1
21501,4,0,42,17:00.0,,,35:38.9,35:38.9,42,1.5277778,32.85,1.62,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,d9e2ebd7-66ee-421f-bcba-955179a49c01
59802,4,0,95,20:00.0,,,35:39.2,35:39.2,95,1.1666666,69.77,3.75,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,007f8d71-47a5-49c4-9f45-1d249a1264a2
49596,4,0,93,15:00.0,,,23:50.5,23:50.5,93,1.4444444,71.64,3.72,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,8db8dbb9-775c-49ef-be8c-c4080a145c1f
60000,4,0,109,21:00.0,,,35:39.0,35:39.0,109,1.3858335,83.15,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,1d54963b-38ad-4dd3-81fa-f18309587af4
60000,4,0,116,56:00.0,,,15:48.4,15:48.4,116,1.4886668,89.32,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,57:00.0,2631ad31-2848-43e3-9b00-3b30ae1455dc
59861,4,0,102,26:00.0,,,35:39.6,35:39.6,102,1.2777778,76.49,4.05,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,3c8f82f5-665e-4711-a89f-76b4b075f0c9
60000,4,0,113,40:00.0,,,55:40.3,55:40.3,113,1.4461666,86.77,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,a7be8a3b-7b45-4136-92e4-2be882e297a5
25619,4,0,52,23:00.0,,,35:22.2,23:51.5,52,1.645602,42.159992,2.0299995,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,89195a73-a245-41cb-9b33-d837ceae804c
59441,4,0,111,48:00.0,,,55:40.7,55:40.7,111,1.4444444,85.86,4.42,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,3d9b822c-2873-4d24-9214-10469cf58727
59573,4,0,115,02:00.0,,,15:54.6,15:54.6,115,1.5,89.36,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,c44474af-6d53-4b81-bb28-9695501a55bd
54864,4,0,84,32:00.0,,,35:39.9,35:39.9,84,1.1111112,60.96,3.27,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,8442e037-a603-411d-8811-b62379537610
60000,4,0,111,47:00.0,,,55:40.6,55:40.6,111,1.4156668,84.94,4.43,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,1c9a13a4-3b9b-4fa6-91bb-4fac0d12d273
60000,4,0,132,50:00.0,,,55:31.6,55:31.6,132,1.7061667,102.37,5.21,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,1278534d-0876-4263-aff7-b7c38d8c2d9f
13442,4,0,27,33:00.0,,,35:42.2,35:42.2,27,1.5555556,20.91,1.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,ab0e1dfa-89fe-4606-a5ea-3bddf28b79e5
23904,4,2,44,40:00.0,,,47:20.8,47:20.8,46,1.6666666,39.84,2.13,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,6a63c982-99e2-49cf-adc9-5a3d98255705
15949,4,0,27,47:00.0,,,55:31.6,55:31.6,27,1.2777778,20.38,1.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,c903916e-e192-465e-808b-e7a71a8676d4
9929,4,0,22,57:00.0,,,17:45.5,17:45.5,22,1.8611109,18.48,0.83,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,5d56b6b8-b390-409a-9ecb-8e4605a9be99
41964,4,0,86,46:00.0,,,55:39.2,55:39.2,86,1.6111112,67.61,3.27,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,c653195f-e1bc-4753-923a-53f2f3c27fa2
3820,4,0,7,55:00.0,,,15:38.8,15:38.8,7,1.5,5.73,0.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,f27ad040-4481-468a-8bf0-eb7b8b59229b
4725,4,0,8,29:00.0,,,35:54.1,35:54.1,8,1.3333334,6.3,0.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,07ca53a4-9819-4671-bcb6-d6dcf64d4e1f
60000,4,0,115,08:00.0,,,15:54.9,15:54.9,115,1.4783334,88.7,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,a08d9956-7f5b-4e7c-ac1a-6170f4bdb2f4
59940,4,0,112,52:00.0,,,55:39.5,55:39.5,112,1.4444444,86.58,4.46,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,3bcbfb23-eabd-4b06-b53c-cefa287ee650
13026,4,0,24,05:00.0,,,17:45.7,17:45.7,24,1.5,19.54,0.9,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,62e61326-f0d4-4c65-a1a7-4b6194d4ae7a
13140,4,0,27,06:00.0,,,17:45.7,17:45.7,27,1.6111112,21.17,0.98,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,074f22d5-7695-4fff-a764-6f83cc853bcd
60000,4,0,114,45:00.0,,,55:52.2,55:52.2,114,1.4666667,88,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,88fbba38-c3f2-42fe-be63-98210aa5fa3d
2537,4,0,7,47:00.0,,,55:35.2,55:35.2,7,2.2777777,5.78,0.23,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,232c8142-d436-45da-a74b-4c72642395e3
60000,4,0,117,14:00.0,,,15:55.2,15:55.2,117,1.5143334,90.86,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,cdb54bf4-9495-478d-b049-93e5e63a64ff
60000,4,0,110,59:00.0,,,15:39.8,15:39.8,110,1.403,84.18,4.39,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,cfa4bfea-2579-44a7-a4b2-9e5f7b57cdd7
60000,4,0,109,51:00.0,,,55:52.4,55:52.4,109,1.3695,82.17,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,52:00.0,fd01249e-91e2-4c29-8404-8315da351067
60000,4,0,112,20:00.0,,,35:39.0,35:39.0,112,1.4328334,85.97,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,96c9a396-e86a-463f-8bcd-d5386e233cb2
56179,4,0,110,46:00.0,,,47:21.5,47:21.5,110,1.5277778,85.83,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,f9834e79-3a7e-4299-8d6e-e8e955990b6b
11796,4,0,22,58:00.0,,,58:16.8,58:07.9,22,1.4495535,17.099998,0.85000014,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,af9c713a-b0ca-48b0-bd61-5a83ab4560d7
60000,4,0,113,57:00.0,,,16:14.5,16:14.5,113,1.4523333,87.14,4.5,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,eba79b3a-dec2-419d-b65d-9b2bfb601440
60000,4,0,120,52:00.0,,,55:09.1,55:09.1,120,1.5599998,93.6,4.8,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,f6869075-94f1-4e9b-bf46-90fdb203ba21
16131,4,0,28,04:00.0,,,10:35.1,10:35.1,28,1.3055556,21.06,1.09,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,a860c7ca-0efe-4cff-b93e-174434eac81d
59967,4,0,112,05:00.0,,,16:06.6,16:06.6,112,1.4444444,86.62,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,99196604-f59e-4c2b-a524-198f50200641
58687,4,0,106,53:00.0,,,55:35.3,55:35.3,106,1.3888888,81.51,4.17,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,b8d7ec70-9f29-43a1-b509-5d7c3718461b
60000,4,0,109,03:00.0,,,16:14.7,16:14.7,109,1.3773333,82.64,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,04:00.0,e3fc31f6-285c-4252-8743-c035703fd257
60000,4,0,116,58:00.0,,,15:48.5,15:48.5,116,1.4985001,89.91,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,71b6b47f-17dd-432f-af97-c1f30eb016a2
60000,4,0,110,16:00.0,,,23:50.7,23:50.7,110,1.4036667,84.22,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,97c224d0-ca2e-4cf7-816e-839adfe06629
26512,4,0,57,11:00.0,,,16:06.9,16:06.9,57,1.7222222,45.66,2.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,f2fa7579-a977-452e-bb0d-044972e84f5a
60000,4,0,102,09:00.0,,,16:15.0,16:15.0,102,1.2683333,76.1,4.08,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,c97016c5-2af4-485e-8e25-c5123475a2c3
25552,4,0,45,15:00.0,,,35:39.0,35:39.0,45,1.3333334,34.07,1.77,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,dc59086f-39a8-41ed-863d-bfa2c14b0f68
3795,4,0,9,32:00.0,,,35:42.1,35:42.1,9,1.8888888,7.17,0.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,b475daea-1bcf-4481-a5bb-bae54af11f46
60000,4,0,116,04:00.0,,,15:54.7,15:54.7,116,1.505,90.3,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,f439b21b-beea-48f8-9b41-0adc994e1afb
60000,4,0,112,24:00.0,,,35:22.3,35:22.3,112,1.4303334,85.82,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,c4193dfb-4930-4cbf-8b06-e86e7456ef78
33265,4,0,63,59:00.0,,,10:34.6,10:34.6,63,1.4444444,48.05,2.5,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,67a2c50e-3098-4458-8226-8e7421ee75ae
11840,4,0,23,40:00.0,,,55:39.2,55:39.2,23,1.5,17.76,0.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,83653f5c-af9d-4cb9-a7d9-bb9c1bdd4ff2
30560,4,0,59,31:00.0,,,35:22.1,35:22.1,59,1.5,45.84,2.33,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,8439a8db-500f-4793-8fa0-10d8e4141896
60000,4,0,114,10:00.0,,,15:55.0,15:55.0,114,1.4641666,87.85,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,e34cce7b-8a8b-484d-97fa-4d70bb2a12c3
10080,4,1,17,05:00.0,,,10:35.9,10:35.9,18,1.8611113,18.76,1.07,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,45524bf1-7562-4761-bd85-c586bd4d483d
15092,4,0,28,40:00.0,,,55:40.2,55:40.2,28,1.4722222,22.22,1.02,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,b3d564a5-b676-40a2-9790-f3744f631591
60000,4,0,115,51:00.0,,,55:39.5,55:39.5,115,1.4766667,88.6,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,52:00.0,8ff97e8e-a43c-49cf-a438-db0c226769a6
60000,4,0,116,16:00.0,,,35:38.7,35:38.7,116,1.4933333,89.6,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,fd30a81e-8184-49cf-9385-fe1d6ebbbf78
43159,4,0,82,58:00.0,,,15:39.7,15:39.7,82,1.4722222,63.54,3.19,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,217f7b5a-78b4-4e6e-9ea6-8a0eb0cd3705
59326,4,0,106,21:00.0,,,35:39.3,35:39.3,106,1.3611112,80.75,4.23,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,3759cb99-62a1-4ab0-86f5-3cf946a4bec1
59794,4,0,112,46:00.0,,,55:52.2,55:52.2,112,1.4444444,86.37,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,769a4569-185c-43d6-b8f1-270199ff167c
36448,4,0,67,41:00.0,,,56:41.2,56:41.2,67,1.4722222,53.66,2.9,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,48ed2687-09e1-45bb-8ab5-a699e782c6b0
55199,4,0,97,22:00.0,,,35:39.1,35:39.1,97,1.3333334,73.6,3.85,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,f6de1b9f-5fb2-43a7-9ba7-e4b33fab6d5c
60000,4,0,108,52:00.0,,,55:52.4,55:52.4,108,1.3746667,82.48,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,cd7a64dd-a34d-4ba5-9f29-2831cc837a22
7303,4,0,14,17:00.0,,,23:50.7,23:50.7,14,1.4444444,10.55,0.53,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,2b1d6eff-140d-4d4e-807f-eaf13bfda7a8
60000,4,0,100,27:00.0,,,35:39.7,35:39.7,100,1.2353334,74.12,3.95,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,28:00.0,fa7dfe8d-d2ed-4264-b5af-9dbb1c0454d5
60000,4,0,117,47:00.0,,,56:41.6,56:41.6,117,1.5015,90.09,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,7995290c-6482-4f53-893d-6a3f025b4693
24040,4,0,47,36:00.0,,,55:39.0,55:39.0,47,1.5,36.06,1.81,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,fa677682-d24b-4db1-9f6d-617b1fa6e11c
60000,4,0,111,58:00.0,,,16:14.5,16:14.5,111,1.4194999,85.17,4.43,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,a35b4650-005d-4b03-8ea1-459c1a03f2c2
60000,4,0,113,25:00.0,,,35:53.9,35:53.9,113,1.4436667,86.62,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,d00a6168-b6e2-4cc4-97bc-23ff3fddb534
60000,4,0,105,04:00.0,,,16:14.7,16:14.7,105,1.3125,78.75,4.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,9af08797-46cc-42d0-92bd-c8c2d1204341
15512,4,0,31,09:00.0,,,13:22.5,13:22.5,31,1.5277778,23.7,1.17,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,498328f3-e88e-402e-98cf-64a23f0a6729
34892,4,0,65,47:00.0,,,55:39.3,55:39.3,65,1.4444444,50.4,2.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,eb5495ae-f1b3-41a1-b819-45d296d82141
38232,4,0,64,33:00.0,,,35:39.9,35:39.9,64,1.25,47.79,2.49,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,9a34e8fc-1490-412a-b200-44f5928f9c3c
3110,4,0,8,09:00.0,,,15:38.9,15:38.9,8,2,6.22,0.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,5827331e-0474-419b-a30f-1e5524957590
38513,4,0,73,53:00.0,,,55:39.6,55:39.6,73,1.4722222,56.7,2.88,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,459f0dd5-3078-4a13-999f-d56c520ff58f
3503,4,0,7,41:00.0,,,55:52.0,55:52.0,7,1.5555556,5.45,0.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,33f5b1cb-fce0-4f97-b1f4-acd823fc77a7
54101,4,0,103,04:00.0,,,15:40.0,15:40.0,103,1.4722222,79.65,4.09,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,1bca97d7-2661-4f2f-9349-9be4d72b443d
60000,4,0,100,10:00.0,,,16:15.0,16:15.0,100,1.2296666,73.78,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,a213eab5-3b34-4dd2-b434-34136c993048
33098,4,0,60,41:00.0,,,47:20.8,47:20.8,60,1.3888888,45.97,2.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,8ac6374a-b3eb-4785-901f-a01ef98e418a
53634,4,0,114,10:00.0,,,16:06.8,16:06.8,114,1.6944444,90.88,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,36521d5d-c827-43a7-b8ef-b79f10c4cc33
60000,4,0,100,16:00.0,,,35:39.0,35:39.0,100,1.2313333,73.88,3.98,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,d3a0bc41-065c-421d-87ce-d5e2e54ed852
29997,4,0,56,16:00.0,,,28:45.1,28:45.1,56,1.4444444,43.33,2.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,9d52ec49-60d0-4b1f-87ec-b37dd0751ddd
60000,4,0,114,00:00.0,,,15:39.8,15:39.8,114,1.4691666,88.15,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,b9e17198-1596-496b-b4e5-15b82717cf34
60000,4,0,114,47:00.0,,,55:52.3,55:52.3,114,1.4656667,87.94,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,b0276d11-87da-41c1-80e8-92a4d3237f4b
33124,4,12,68,30:00.0,,,35:22.0,35:22.0,80,2.0555556,68.09,3.49,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,5caf8a16-4c33-4fc9-bb33-7f48328d554d
34017,4,0,73,22:00.0,,,35:39.3,35:39.3,73,1.6944443,57.64,2.77,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,d5a41864-2963-48da-a2bc-9f9e18958a2e
60000,4,0,111,53:00.0,,,55:52.5,55:52.5,111,1.4245001,85.47,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,008e7df2-4a2b-4d1f-8347-a9121f037957
16546,4,0,31,40:00.0,,,56:41.1,56:41.1,31,1.4444444,23.9,1.17,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,fc288d76-b601-48f4-8593-3c43bd43938f
60000,4,0,94,28:00.0,,,35:39.7,35:39.7,94,1.1443334,68.66,3.71,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,29:00.0,6bcd676e-47ce-4b97-bfec-5b935e77aa68
60000,4,0,109,59:00.0,,,16:14.5,16:14.5,109,1.3883333,83.3,4.35,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,d59508f9-fa4e-45cc-a6bc-af296e4c4cc9
57049,4,0,105,46:00.0,,,56:41.6,56:41.6,105,1.4166666,80.82,4.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,c3b599d2-ba45-4b81-b84c-bfc18bc2e3ee
39617,4,0,77,47:00.0,,,48:31.4,47:21.5,77,1.5137426,59.97,3.0499997,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,dcbbac80-b8cd-451e-aa15-053699e88ea6
19046,4,0,36,36:00.0,,,47:19.7,47:19.7,36,1.4722222,28.04,1.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,da7a509b-2e21-455f-8248-4f25ecd61a46
10384,4,0,21,23:00.0,,,28:45.6,28:45.6,21,1.6111112,16.73,0.76,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,8c5f0da3-b600-4c43-9183-406ed7366410
48858,4,5,109,42:00.0,,,47:20.9,47:20.9,114,1.9722222,96.36,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,719a5d9f-0602-4b86-b1b4-fb3064b59be1
60000,4,0,109,05:00.0,,,16:14.8,16:14.8,109,1.3685,82.11,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,0b7f0ce7-6d58-4b47-97a6-c17a4f314527
25719,4,0,49,08:00.0,,,08:49.7,08:37.2,49,1.4759343,37.960007,1.9499992,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,672cf620-9075-49a9-a732-25c65315ba51
60000,4,0,104,11:00.0,,,16:15.1,16:15.1,104,1.3066666,78.4,4.15,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,d074ea61-09a3-4f77-a1db-fa6ae707acba
60000,4,0,110,14:00.0,,,15:59.5,15:59.5,110,1.4036667,84.22,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,548e23c4-1cfa-413f-bab4-799397c2d1d7
13136,4,0,25,08:00.0,,,15:38.9,15:38.9,25,1.4722222,19.34,0.93,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,92ed98e9-14fa-4ba4-a9c6-e2f49f9c4db5
60000,4,0,119,53:00.0,,,55:09.2,55:09.2,119,1.5433333,92.6,4.76,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,fabb3c41-ace7-4b53-b86e-b43b246c4704
27186,4,0,51,06:00.0,,,16:06.7,16:06.7,51,1.4444444,39.27,2.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,191c64b1-8cdf-42f2-aab6-c2fe92829147
60000,4,0,117,59:00.0,,,15:54.4,15:54.4,117,1.5166667,91,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,f5ced257-7edf-4119-a1bb-66742d0004e6
32301,4,0,62,12:00.0,,,16:06.9,16:06.9,62,1.5277778,49.35,2.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,9a3a8a2a-cf51-4d77-be24-4ad90159f0bb
60000,4,0,110,20:00.0,,,36:30.6,36:30.6,110,1.386,83.16,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,ae1d9047-046c-4e3f-b8aa-7e2c02e9a6b9
21029,4,0,40,15:00.0,,,28:45.0,28:45.0,40,1.4722222,30.96,1.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,4a04705e-b68c-4104-aeca-375c9c9ab6e8
60000,4,0,102,17:00.0,,,35:39.1,35:39.1,102,1.2634999,75.81,4.03,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,5ce5b6e2-f6cd-401c-866c-44b21bfb2e3e
60000,4,0,117,32:00.0,,,35:22.1,35:22.1,117,1.5041667,90.25,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,ad364064-8aac-4c8c-ae15-2f28315bb84e
14413,4,0,27,22:00.0,,,28:45.4,28:45.4,27,1.5277778,22.02,1.17,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,5f7dbd12-23a2-4bb4-ae13-01f1966763e9
533,4,0,1,23:00.0,,,35:39.3,35:39.3,1,1.4444445,0.77,0.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,d812433a-4263-4d15-b575-33c4e1fbe89e
55535,4,0,113,48:00.0,,,50:17.3,48:31.5,113,1.6133909,89.600006,4.3899994,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,72afe16b-7b1c-405c-847b-572c465203b1
60000,4,0,111,26:00.0,,,36:30.9,36:30.9,111,1.4191667,85.15,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,ad84d9ff-8d47-479b-bcd0-dda928bcb883
60000,4,0,113,05:00.0,,,15:54.8,15:54.8,113,1.4496667,86.98,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,a31c9f89-2473-462e-bcee-e519a9d840d2
56118,4,0,105,32:00.0,,,36:31.2,36:31.2,105,1.4444444,81.06,4.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,d842646a-481f-4584-84ed-ef8fa8b37cd2
60000,4,0,94,29:00.0,,,35:39.8,35:39.8,94,1.1405001,68.43,3.74,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,6ff501a0-8bc8-4410-83d6-5991b7fb5e27
60000,4,0,119,54:00.0,,,55:09.2,55:09.2,119,1.547,92.82,4.76,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,7be7a13e-1cb3-43f4-9c41-7fdebad52e68
60000,4,0,116,38:00.0,,,55:38.7,55:38.7,116,1.4886668,89.32,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,fff72b41-3d6d-4cfb-a70a-8e369afda44e
60000,4,0,116,11:00.0,,,15:55.1,15:55.1,116,1.4931664,89.59,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,6ec94cd7-44e8-4498-bb38-d2a33164c98b
60000,4,0,116,42:00.0,,,56:41.3,56:41.3,116,1.4918333,89.51,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,62ccd2cb-71e2-429f-970d-a77c5173808e
59209,4,0,109,44:00.0,,,55:38.9,55:38.9,109,1.4166666,83.88,4.34,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,5a06e141-f2c7-4a9b-907b-0db1bb47b4c4
34066,4,0,66,00:00.0,,,15:54.5,15:54.5,66,1.5,51.1,2.61,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,27f91d77-ea21-444c-805f-6da143a33a4c
13080,4,0,25,37:00.0,,,47:19.8,47:19.8,25,1.5,19.62,0.96,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,38:00.0,1a1dbdf9-20e2-4816-a562-338fcc92a38d
60000,4,0,111,13:00.0,,,15:22.5,15:22.5,111,1.4120001,84.72,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,23f3de6c-e121-45a2-a1af-147d6c9afd03
60000,4,0,112,06:00.0,,,15:54.8,15:54.8,112,1.435,86.1,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,bcbdad40-fe98-4f1e-9a24-0ab5990b5126
60000,4,0,108,48:00.0,,,56:41.7,56:41.7,108,1.3733333,82.4,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,50708925-f097-4abf-83f2-42c566735df7
60000,4,0,110,19:00.0,,,35:39.3,35:39.3,110,1.3923334,83.54,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,4a8f60d2-9cf0-43f7-938c-4d3b63976112
59969,4,0,105,43:00.0,,,47:21.0,47:21.0,105,1.3333334,79.96,4.15,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,43fb481b-ee25-4cec-b37e-86071005582a
60000,4,0,113,10:00.0,,,13:22.6,13:22.6,113,1.4473332,86.84,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,4d9022f3-3234-4d0d-80c7-435ea9ec5b4e
