com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.065406,com.sec.android.app.shealth,95,,32400000,2021. 07. 22. 오후 12:38:00,3.215042,m5awt1XVZi,,2021. 07. 22. 오후 12:39:00,16269250-0000-0000-0000-269250800000,64.314018,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.895533,com.sec.android.app.shealth,55,,32400000,2021. 07. 22. 오후 12:39:00,2.066716,m5awt1XVZi,,2021. 07. 22. 오후 12:40:00,16269251-0000-0000-0000-269251400000,39.351723,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.819833,com.sec.android.app.shealth,46,,32400000,2021. 07. 22. 오후 12:40:00,1.869720,m5awt1XVZi,,2021. 07. 22. 오후 12:41:00,16269252-0000-0000-0000-269252000000,34.358494,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.927976,com.sec.android.app.shealth,70,,32400000,2021. 07. 22. 오후 12:41:00,2.701466,m5awt1XVZi,,2021. 07. 22. 오후 12:42:00,16269252-0000-0000-0000-269252600000,51.209641,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.975792,com.sec.android.app.shealth,33,,32400000,2021. 07. 22. 오후 12:42:00,1.216118,m5awt1XVZi,,2021. 07. 22. 오후 12:43:00,16269253-0000-0000-0000-269253200000,23.780546,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.522056,com.sec.android.app.shealth,3,,32400000,2021. 07. 22. 오후 12:43:00,0.143701,m5awt1XVZi,,2021. 07. 22. 오후 12:44:00,16269253-0000-0000-0000-269253800000,2.341080,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.328439,com.sec.android.app.shealth,3,,32400000,2021. 07. 22. 오후 12:44:00,0.177796,m5awt1XVZi,,2021. 07. 22. 오후 12:45:00,16269254-0000-0000-0000-269254400000,2.003166,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.328439,com.sec.android.app.shealth,2,,32400000,2021. 07. 22. 오후 12:45:00,0.177796,m5awt1XVZi,,2021. 07. 22. 오후 12:46:00,16269255-0000-0000-0000-269255000000,2.003166,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.328439,com.sec.android.app.shealth,3,,32400000,2021. 07. 22. 오후 12:46:00,0.177796,m5awt1XVZi,,2021. 07. 22. 오후 12:47:00,16269255-0000-0000-0000-269255600000,2.003166,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.328439,com.sec.android.app.shealth,3,,32400000,2021. 07. 22. 오후 12:47:00,0.177796,m5awt1XVZi,,2021. 07. 22. 오후 12:48:00,16269256-0000-0000-0000-269256200000,2.003166,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.328439,com.sec.android.app.shealth,3,,32400000,2021. 07. 22. 오후 12:48:00,0.177796,m5awt1XVZi,,2021. 07. 22. 오후 12:49:00,16269256-0000-0000-0000-269256800000,2.003166,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.891261,com.sec.android.app.shealth,29,,32400000,2021. 07. 22. 오후 12:49:00,1.054335,m5awt1XVZi,,2021. 07. 22. 오후 12:50:00,16269257-0000-0000-0000-269257400000,19.731207,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.051896,com.sec.android.app.shealth,47,,32400000,2021. 07. 22. 오후 12:50:00,1.700638,m5awt1XVZi,,2021. 07. 22. 오후 12:51:00,16269258-0000-0000-0000-269258000000,34.189796,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.274104,com.sec.android.app.shealth,76,,32400000,2021. 07. 22. 오후 12:51:00,2.776868,m5awt1XVZi,,2021. 07. 22. 오후 12:52:00,16269258-0000-0000-0000-269258600000,59.244633,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.311541,com.sec.android.app.shealth,96,,32400000,2021. 07. 22. 오후 12:52:00,3.448671,m5awt1XVZi,,2021. 07. 22. 오후 12:53:00,16269259-0000-0000-0000-269259200000,73.673019,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.174506,com.sec.android.app.shealth,90,,32400000,2021. 07. 22. 오후 12:53:00,3.085009,m5awt1XVZi,,2021. 07. 22. 오후 12:54:00,16269259-0000-0000-0000-269259800000,64.350105,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.052292,com.sec.android.app.shealth,86,,32400000,2021. 07. 22. 오후 12:54:00,3.083154,m5awt1XVZi,,2021. 07. 22. 오후 12:55:00,16269260-0000-0000-0000-269260400000,61.851604,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.014157,com.sec.android.app.shealth,72,,32400000,2021. 07. 22. 오후 12:55:00,2.699759,m5awt1XVZi,,2021. 07. 22. 오후 12:56:00,16269261-0000-0000-0000-269261000000,53.074909,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.782116,com.sec.android.app.shealth,71,,32400000,2021. 07. 22. 오후 12:56:00,2.973267,m5awt1XVZi,,2021. 07. 22. 오후 12:57:00,16269261-0000-0000-0000-269261600000,53.049034,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.690357,com.sec.android.app.shealth,42,,32400000,2021. 07. 22. 오후 12:57:00,1.862772,m5awt1XVZi,,2021. 07. 22. 오후 12:58:00,16269262-0000-0000-0000-269262200000,31.652040,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.472449,com.sec.android.app.shealth,9,,32400000,2021. 07. 22. 오후 1:20:00,0.411755,m5awt1XVZi,,2021. 07. 22. 오후 1:21:00,16269276-0000-0000-0000-269276000000,6.134456,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.824928,com.sec.android.app.shealth,49,,32400000,2021. 07. 22. 오후 1:21:00,1.739203,m5awt1XVZi,,2021. 07. 22. 오후 1:22:00,16269276-0000-0000-0000-269276600000,32.150764,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.935859,com.sec.android.app.shealth,72,,32400000,2021. 07. 22. 오후 1:22:00,2.518061,m5awt1XVZi,,2021. 07. 22. 오후 1:23:00,16269277-0000-0000-0000-269277200000,48.655582,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.450203,com.sec.android.app.shealth,23,,32400000,2021. 07. 22. 오후 1:23:00,0.906928,m5awt1XVZi,,2021. 07. 22. 오후 1:24:00,16269277-0000-0000-0000-269277800000,12.492343,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.293391,com.sec.android.app.shealth,26,,32400000,2021. 07. 22. 오후 1:24:00,0.792916,m5awt1XVZi,,2021. 07. 22. 오후 1:25:00,16269278-0000-0000-0000-269278400000,17.056490,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.150068,com.sec.android.app.shealth,67,,32400000,2021. 07. 22. 오후 1:25:00,2.197087,m5awt1XVZi,,2021. 07. 22. 오후 1:26:00,16269279-0000-0000-0000-269279000000,45.731865,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.974575,com.sec.android.app.shealth,108,,32400000,2021. 07. 22. 오후 1:26:00,3.037921,m5awt1XVZi,,2021. 07. 22. 오후 1:27:00,16269279-0000-0000-0000-269279600000,58.528763,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.158550,com.sec.android.app.shealth,110,,32400000,2021. 07. 22. 오후 1:27:00,3.340061,m5awt1XVZi,,2021. 07. 22. 오후 1:28:00,16269280-0000-0000-0000-269280200000,69.493477,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.958937,com.sec.android.app.shealth,84,,32400000,2021. 07. 22. 오후 1:28:00,2.756809,m5awt1XVZi,,2021. 07. 22. 오후 1:29:00,16269280-0000-0000-0000-269280800000,53.134056,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.073424,com.sec.android.app.shealth,113,,32400000,2021. 07. 22. 오후 1:29:00,3.176832,m5awt1XVZi,,2021. 07. 22. 오후 1:30:00,16269281-0000-0000-0000-269281400000,63.958576,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.863361,com.sec.android.app.shealth,101,,32400000,2021. 07. 22. 오후 1:30:00,2.821053,m5awt1XVZi,,2021. 07. 22. 오후 1:31:00,16269282-0000-0000-0000-269282000000,52.046860,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.870903,com.sec.android.app.shealth,83,,32400000,2021. 07. 22. 오후 1:31:00,2.788498,m5awt1XVZi,,2021. 07. 22. 오후 1:32:00,16269282-0000-0000-0000-269282600000,52.209309,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.829262,com.sec.android.app.shealth,29,,32400000,2021. 07. 22. 오후 1:32:00,1.101825,m5awt1XVZi,,2021. 07. 22. 오후 1:33:00,16269283-0000-0000-0000-269283200000,19.922005,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.490550,com.sec.android.app.shealth,36,,32400000,2021. 07. 22. 오후 1:33:00,1.849764,m5awt1XVZi,,2021. 07. 22. 오후 1:34:00,16269283-0000-0000-0000-269283800000,26.339289,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.873914,com.sec.android.app.shealth,59,,32400000,2021. 07. 22. 오후 1:34:00,2.320666,m5awt1XVZi,,2021. 07. 22. 오후 1:35:00,16269284-0000-0000-0000-269284400000,43.653652,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.034824,com.sec.android.app.shealth,101,,32400000,2021. 07. 22. 오후 1:35:00,3.050227,m5awt1XVZi,,2021. 07. 22. 오후 1:36:00,16269285-0000-0000-0000-269285000000,60.602882,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.964965,com.sec.android.app.shealth,109,,32400000,2021. 07. 22. 오후 1:36:00,3.019181,m5awt1XVZi,,2021. 07. 22. 오후 1:37:00,16269285-0000-0000-0000-269285600000,58.236347,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.829298,com.sec.android.app.shealth,97,,32400000,2021. 07. 22. 오후 1:37:00,2.754632,m5awt1XVZi,,2021. 07. 22. 오후 1:38:00,16269286-0000-0000-0000-269286200000,49.768696,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.867397,com.sec.android.app.shealth,102,,32400000,2021. 07. 22. 오후 1:38:00,2.781776,m5awt1XVZi,,2021. 07. 22. 오후 1:39:00,16269286-0000-0000-0000-269286800000,52.017990,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.971258,com.sec.android.app.shealth,76,,32400000,2021. 07. 22. 오후 1:39:00,2.071493,m5awt1XVZi,,2021. 07. 22. 오후 1:40:00,16269287-0000-0000-0000-269287400000,40.104313,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.775173,com.sec.android.app.shealth,53,,32400000,2021. 07. 22. 오후 1:40:00,1.942664,m5awt1XVZi,,2021. 07. 22. 오후 1:41:00,16269288-0000-0000-0000-269288000000,34.657410,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.849755,com.sec.android.app.shealth,56,,32400000,2021. 07. 22. 오후 1:41:00,2.189042,m5awt1XVZi,,2021. 07. 22. 오후 1:42:00,16269288-0000-0000-0000-269288600000,40.449390,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.989839,com.sec.android.app.shealth,71,,32400000,2021. 07. 22. 오후 1:42:00,2.351893,m5awt1XVZi,,2021. 07. 22. 오후 1:43:00,16269289-0000-0000-0000-269289200000,46.025906,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.949108,com.sec.android.app.shealth,63,,32400000,2021. 07. 22. 오후 1:43:00,2.091782,m5awt1XVZi,,2021. 07. 22. 오후 1:44:00,16269289-0000-0000-0000-269289800000,40.712803,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.878762,com.sec.android.app.shealth,53,,32400000,2021. 07. 22. 오후 1:44:00,1.900724,m5awt1XVZi,,2021. 07. 22. 오후 1:45:00,16269290-0000-0000-0000-269290400000,35.345272,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.808393,com.sec.android.app.shealth,60,,32400000,2021. 07. 22. 오후 1:45:00,2.306787,m5awt1XVZi,,2021. 07. 22. 오후 1:46:00,16269291-0000-0000-0000-269291000000,41.668434,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.853881,com.sec.android.app.shealth,51,,32400000,2021. 07. 22. 오후 1:46:00,2.008506,m5awt1XVZi,,2021. 07. 22. 오후 1:47:00,16269291-0000-0000-0000-269291600000,37.419750,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.891823,com.sec.android.app.shealth,48,,32400000,2021. 07. 22. 오후 1:47:00,1.869760,m5awt1XVZi,,2021. 07. 22. 오후 1:48:00,16269292-0000-0000-0000-269292200000,35.240444,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.944119,com.sec.android.app.shealth,65,,32400000,2021. 07. 22. 오후 1:48:00,2.482111,m5awt1XVZi,,2021. 07. 22. 오후 1:49:00,16269292-0000-0000-0000-269292800000,48.123363,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.984043,com.sec.android.app.shealth,10,,32400000,2021. 07. 22. 오후 1:49:00,0.356578,m5awt1XVZi,,2021. 07. 22. 오후 1:50:00,16269293-0000-0000-0000-269293400000,7.158019,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.984043,com.sec.android.app.shealth,10,,32400000,2021. 07. 22. 오후 1:50:00,0.356578,m5awt1XVZi,,2021. 07. 22. 오후 1:51:00,16269294-0000-0000-0000-269294000000,7.158019,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.984043,com.sec.android.app.shealth,10,,32400000,2021. 07. 22. 오후 1:51:00,0.356578,m5awt1XVZi,,2021. 07. 22. 오후 1:52:00,16269294-0000-0000-0000-269294600000,7.158019,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.984043,com.sec.android.app.shealth,9,,32400000,2021. 07. 22. 오후 1:52:00,0.356578,m5awt1XVZi,,2021. 07. 22. 오후 1:53:00,16269295-0000-0000-0000-269295200000,7.158019,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.868428,com.sec.android.app.shealth,58,,32400000,2021. 07. 22. 오후 1:53:00,2.311930,m5awt1XVZi,,2021. 07. 22. 오후 1:54:00,16269295-0000-0000-0000-269295800000,43.398468,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.675287,com.sec.android.app.shealth,46,,32400000,2021. 07. 22. 오후 1:54:00,2.086164,m5awt1XVZi,,2021. 07. 22. 오후 1:55:00,16269296-0000-0000-0000-269296400000,34.642780,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.789455,com.sec.android.app.shealth,56,,32400000,2021. 07. 22. 오후 1:55:00,2.364627,m5awt1XVZi,,2021. 07. 22. 오후 1:56:00,16269297-0000-0000-0000-269297000000,42.178223,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.817043,com.sec.android.app.shealth,80,,32400000,2021. 07. 22. 오후 1:56:00,2.685221,m5awt1XVZi,,2021. 07. 22. 오후 1:57:00,16269297-0000-0000-0000-269297600000,48.640179,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.631692,com.sec.android.app.shealth,60,,32400000,2021. 07. 22. 오후 1:57:00,2.329811,m5awt1XVZi,,2021. 07. 22. 오후 1:58:00,16269298-0000-0000-0000-269298200000,37.579075,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.830802,com.sec.android.app.shealth,67,,32400000,2021. 07. 22. 오후 1:58:00,2.757564,m5awt1XVZi,,2021. 07. 22. 오후 1:59:00,16269298-0000-0000-0000-269298800000,50.099449,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.009095,com.sec.android.app.shealth,76,,32400000,2021. 07. 22. 오후 1:59:00,2.691204,m5awt1XVZi,,2021. 07. 22. 오후 2:00:00,16269299-0000-0000-0000-269299400000,52.501698,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.027440,com.sec.android.app.shealth,73,,32400000,2021. 07. 22. 오후 2:00:00,2.565156,m5awt1XVZi,,2021. 07. 22. 오후 2:01:00,16269300-0000-0000-0000-269300000000,51.025452,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.066158,com.sec.android.app.shealth,81,,32400000,2021. 07. 22. 오후 2:01:00,3.055682,m5awt1XVZi,,2021. 07. 22. 오후 2:02:00,16269300-0000-0000-0000-269300600000,61.280106,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.019522,com.sec.android.app.shealth,87,,32400000,2021. 07. 22. 오후 2:02:00,3.073475,m5awt1XVZi,,2021. 07. 22. 오후 2:03:00,16269301-0000-0000-0000-269301200000,60.646435,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.926481,com.sec.android.app.shealth,61,,32400000,2021. 07. 22. 오후 2:03:00,2.159035,m5awt1XVZi,,2021. 07. 22. 오후 2:04:00,16269301-0000-0000-0000-269301800000,41.058529,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.900777,com.sec.android.app.shealth,37,,32400000,2021. 07. 22. 오후 2:04:00,1.495241,m5awt1XVZi,,2021. 07. 22. 오후 2:05:00,16269302-0000-0000-0000-269302400000,28.762545,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.089834,com.sec.android.app.shealth,62,,32400000,2021. 07. 22. 오후 2:05:00,2.392629,m5awt1XVZi,,2021. 07. 22. 오후 2:06:00,16269303-0000-0000-0000-269303000000,48.319763,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.051147,com.sec.android.app.shealth,78,,32400000,2021. 07. 22. 오후 2:06:00,2.709152,m5awt1XVZi,,2021. 07. 22. 오후 2:07:00,16269303-0000-0000-0000-269303600000,54.165756,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.952687,com.sec.android.app.shealth,91,,32400000,2021. 07. 22. 오후 2:07:00,2.895399,m5awt1XVZi,,2021. 07. 22. 오후 2:08:00,16269304-0000-0000-0000-269304200000,56.098656,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.968692,com.sec.android.app.shealth,81,,32400000,2021. 07. 22. 오후 2:08:00,2.824687,m5awt1XVZi,,2021. 07. 22. 오후 2:09:00,16269304-0000-0000-0000-269304800000,55.099861,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.016056,com.sec.android.app.shealth,100,,32400000,2021. 07. 22. 오후 2:09:00,3.066829,m5awt1XVZi,,2021. 07. 22. 오후 2:10:00,16269305-0000-0000-0000-269305400000,60.519753,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.205236,com.sec.android.app.shealth,88,,32400000,2021. 07. 22. 오후 2:10:00,3.138939,m5awt1XVZi,,2021. 07. 22. 오후 2:11:00,16269306-0000-0000-0000-269306000000,65.871910,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.077656,com.sec.android.app.shealth,71,,32400000,2021. 07. 22. 오후 2:11:00,2.483179,m5awt1XVZi,,2021. 07. 22. 오후 2:12:00,16269306-0000-0000-0000-269306600000,50.091953,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.788662,com.sec.android.app.shealth,73,,32400000,2021. 07. 22. 오후 2:12:00,2.675390,m5awt1XVZi,,2021. 07. 22. 오후 2:13:00,16269307-0000-0000-0000-269307200000,47.454762,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.953853,com.sec.android.app.shealth,89,,32400000,2021. 07. 22. 오후 2:13:00,2.897596,m5awt1XVZi,,2021. 07. 22. 오후 2:14:00,16269307-0000-0000-0000-269307800000,55.550060,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.801474,com.sec.android.app.shealth,75,,32400000,2021. 07. 22. 오후 2:14:00,2.250313,m5awt1XVZi,,2021. 07. 22. 오후 2:15:00,16269308-0000-0000-0000-269308400000,40.386848,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.846742,com.sec.android.app.shealth,66,,32400000,2021. 07. 22. 오후 2:15:00,2.788647,m5awt1XVZi,,2021. 07. 22. 오후 2:16:00,16269309-0000-0000-0000-269309000000,51.176952,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.285849,com.sec.android.app.shealth,96,,32400000,2021. 07. 22. 오후 2:16:00,3.280415,m5awt1XVZi,,2021. 07. 22. 오후 2:17:00,16269309-0000-0000-0000-269309600000,70.572418,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.065963,com.sec.android.app.shealth,91,,32400000,2021. 07. 22. 오후 2:17:00,3.001720,m5awt1XVZi,,2021. 07. 22. 오후 2:18:00,16269310-0000-0000-0000-269310200000,60.343697,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.929212,com.sec.android.app.shealth,89,,32400000,2021. 07. 22. 오후 2:18:00,2.851149,m5awt1XVZi,,2021. 07. 22. 오후 2:19:00,16269310-0000-0000-0000-269310800000,54.789200,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.912759,com.sec.android.app.shealth,64,,32400000,2021. 07. 22. 오후 2:19:00,2.479773,m5awt1XVZi,,2021. 07. 22. 오후 2:20:00,16269311-0000-0000-0000-269311400000,47.083572,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.797297,com.sec.android.app.shealth,28,,32400000,2021. 07. 22. 오후 2:20:00,1.121762,m5awt1XVZi,,2021. 07. 22. 오후 2:21:00,16269312-0000-0000-0000-269312000000,20.078180,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.791665,com.sec.android.app.shealth,6,,32400000,2021. 07. 22. 오후 2:21:00,0.223437,m5awt1XVZi,,2021. 07. 22. 오후 2:22:00,16269312-0000-0000-0000-269312600000,4.224445,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.890043,com.sec.android.app.shealth,1,,32400000,2021. 07. 22. 오후 2:22:00,0.047885,m5awt1XVZi,,2021. 07. 22. 오후 2:23:00,16269313-0000-0000-0000-269313200000,0.935706,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.890043,com.sec.android.app.shealth,1,,32400000,2021. 07. 22. 오후 2:23:00,0.047885,m5awt1XVZi,,2021. 07. 22. 오후 2:24:00,16269313-0000-0000-0000-269313800000,0.935706,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.890043,com.sec.android.app.shealth,1,,32400000,2021. 07. 22. 오후 2:24:00,0.047885,m5awt1XVZi,,2021. 07. 22. 오후 2:25:00,16269314-0000-0000-0000-269314400000,0.935706,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.890043,com.sec.android.app.shealth,2,,32400000,2021. 07. 22. 오후 2:25:00,0.047885,m5awt1XVZi,,2021. 07. 22. 오후 2:26:00,16269315-0000-0000-0000-269315000000,0.935706,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.890043,com.sec.android.app.shealth,1,,32400000,2021. 07. 22. 오후 2:26:00,0.047885,m5awt1XVZi,,2021. 07. 22. 오후 2:27:00,16269315-0000-0000-0000-269315600000,0.935706,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.982464,com.sec.android.app.shealth,43,,32400000,2021. 07. 22. 오후 2:27:00,1.628429,m5awt1XVZi,,2021. 07. 22. 오후 2:28:00,16269316-0000-0000-0000-269316200000,31.655005,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.956821,com.sec.android.app.shealth,89,,32400000,2021. 07. 22. 오후 2:28:00,3.153466,m5awt1XVZi,,2021. 07. 22. 오후 2:29:00,16269316-0000-0000-0000-269316800000,60.800694,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
0.951975,com.sec.android.app.shealth,91,,32400000,2021. 07. 22. 오후 2:29:00,2.993852,m5awt1XVZi,,2021. 07. 22. 오후 2:30:00,16269317-0000-0000-0000-269317400000,57.228260,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.016547,com.sec.android.app.shealth,90,,32400000,2021. 07. 22. 오후 2:30:00,3.015774,m5awt1XVZi,,2021. 07. 22. 오후 2:31:00,16269318-0000-0000-0000-269318000000,59.165817,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.052798,com.sec.android.app.shealth,73,,32400000,2021. 07. 22. 오후 2:31:00,2.658713,m5awt1XVZi,,2021. 07. 22. 오후 2:32:00,16269318-0000-0000-0000-269318600000,53.326427,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
1.007406,com.sec.android.app.shealth,70,,32400000,2021. 07. 22. 오후 2:32:00,2.378156,m5awt1XVZi,,2021. 07. 22. 오후 2:33:00,16269319-0000-0000-0000-269319200000,47.108166,2021. 07. 26. 오후 2:11:26,2021. 07. 26. 오후 2:11:26,
